Geração,Iteração,Fitness
11,14,14.3961,duplicate,
11,15,14.3961,duplicate,
11,16,10.5289,duplicate,
11,17,10.5289,duplicate,
11,18,10.5289,duplicate,
11,19,10.5289,duplicate,
11,20,10.5289,duplicate,
11,21,14.3961,duplicate,
11,22,14.3961,duplicate,
11,23,14.3961,duplicate,
11,24,91.7815
11,25,71.7261
11,26,70.6212
11,27,73.5049
11,28,34.2418
11,29,50.4
11,30,60.5716
11,31,64.3617
12,0,10.5289
12,1,10.5289,duplicate,
12,2,10.5289,duplicate,
12,3,10.5289,duplicate,
12,4,10.5289,duplicate,
12,5,10.5289,duplicate,
12,6,10.5289,duplicate,
12,7,10.5289,duplicate,
12,8,10.5289,duplicate,
12,9,10.5289,duplicate,
12,10,10.5289,duplicate,
12,11,10.5289,duplicate,
12,12,10.5289,duplicate,
12,13,10.5289,duplicate,
12,14,10.5289,duplicate,
12,15,10.5289,duplicate,
12,16,10.5289,duplicate,
12,17,10.5289,duplicate,
12,18,10.5289,duplicate,
12,19,10.5289,duplicate,
12,20,10.5289,duplicate,
12,21,10.5289,duplicate,
12,22,10.5289,duplicate,
12,23,10.5289,duplicate,
12,24,77.8636
12,25,83.7011
12,26,70.8046
12,27,66.8858
12,28,46.6917
12,29,10.5289,duplicate,
12,30,73.8954
12,31,56.9971
13,0,10.5289
13,1,10.5289,duplicate,
13,2,10.5289,duplicate,
13,3,10.5289,duplicate,
13,4,10.5289,duplicate,
13,5,10.5289,duplicate,
13,6,10.5289,duplicate,
13,7,10.5289,duplicate,
13,8,10.5289,duplicate,
13,9,10.5289,duplicate,
13,10,10.5289,duplicate,
13,11,10.5289,duplicate,
13,12,10.5289,duplicate,
13,13,10.5289,duplicate,
13,14,10.5289,duplicate,
13,15,10.5289,duplicate,
13,16,10.5289,duplicate,
13,17,10.5289,duplicate,
13,18,10.5289,duplicate,
13,19,10.5289,duplicate,
13,20,10.5289,duplicate,
13,21,10.5289,duplicate,
13,22,10.5289,duplicate,
13,23,10.5289,duplicate,
13,24,82.3368
13,25,72.556
13,26,80.919
13,27,98.0035
13,28,77.8636
13,29,53.2416
13,30,15.4887
13,31,61.4235
14,0,10.5289
14,1,10.5289,duplicate,
14,2,10.5289,duplicate,
14,3,10.5289,duplicate,
14,4,10.5289,duplicate,
14,5,10.5289,duplicate,
14,6,10.5289,duplicate,
14,7,10.5289,duplicate,
14,8,10.5289,duplicate,
14,9,10.5289,duplicate,
14,10,10.5289,duplicate,
14,11,10.5289,duplicate,
14,12,10.5289,duplicate,
14,13,10.5289,duplicate,
14,14,10.5289,duplicate,
14,15,10.5289,duplicate,
14,16,10.5289,duplicate,
14,17,10.5289,duplicate,
14,18,10.5289,duplicate,
14,19,10.5289,duplicate,
14,20,10.5289,duplicate,
14,21,10.5289,duplicate,
14,22,10.5289,duplicate,
14,23,10.5289,duplicate,
14,24,45.4416
14,25,60.4601
14,26,72.4852
14,27,36.6444
14,28,79.4753
14,29,76.3238
14,30,70.4171
14,31,72.4852,duplicate,
15,0,10.5289
15,1,10.5289,duplicate,
15,2,10.5289,duplicate,
15,3,10.5289,duplicate,
15,4,10.5289,duplicate,
15,5,10.5289,duplicate,
15,6,10.5289,duplicate,
15,7,10.5289,duplicate,
15,8,10.5289,duplicate,
15,9,10.5289,duplicate,
15,10,10.5289,duplicate,
15,11,10.5289,duplicate,
15,12,10.5289,duplicate,
15,13,10.5289,duplicate,
15,14,10.5289,duplicate,
15,15,10.5289,duplicate,
15,16,10.5289,duplicate,
15,17,10.5289,duplicate,
15,18,10.5289,duplicate,
15,19,10.5289,duplicate,
15,20,10.5289,duplicate,
15,21,10.5289,duplicate,
15,22,10.5289,duplicate,
15,23,10.5289,duplicate,
15,24,66.6445
15,25,23.0573
15,26,95.4135
15,27,65.6079
15,28,10.5289,duplicate,
15,29,68.1597
15,30,87.2894
15,31,60.9288
16,0,10.5289
16,1,10.5289,duplicate,
16,2,10.5289,duplicate,
16,3,10.5289,duplicate,
16,4,10.5289,duplicate,
16,5,10.5289,duplicate,
16,6,10.5289,duplicate,
16,7,10.5289,duplicate,
16,8,10.5289,duplicate,
16,9,10.5289,duplicate,
16,10,10.5289,duplicate,
16,11,10.5289,duplicate,
16,12,10.5289,duplicate,
16,13,10.5289,duplicate,
16,14,10.5289,duplicate,
16,15,10.5289,duplicate,
16,16,10.5289,duplicate,
16,17,10.5289,duplicate,
16,18,10.5289,duplicate,
16,19,10.5289,duplicate,
16,20,10.5289,duplicate,
16,21,10.5289,duplicate,
16,22,10.5289,duplicate,
16,23,10.5289,duplicate,
16,24,56.3582
16,25,34.635
16,26,66.9969
16,27,57.1166
16,28,28.2968
16,29,64.0668
16,30,63.2512
16,31,43.4045
17,0,10.5289
17,1,10.5289,duplicate,
17,2,10.5289,duplicate,
17,3,10.5289,duplicate,
17,4,10.5289,duplicate,
17,5,10.5289,duplicate,
17,6,10.5289,duplicate,
17,7,10.5289,duplicate,
17,8,10.5289,duplicate,
17,9,10.5289,duplicate,
17,10,10.5289,duplicate,
17,11,10.5289,duplicate,
17,12,10.5289,duplicate,
17,13,10.5289,duplicate,
17,14,10.5289,duplicate,
17,15,10.5289,duplicate,
17,16,10.5289,duplicate,
17,17,10.5289,duplicate,
17,18,10.5289,duplicate,
17,19,10.5289,duplicate,
17,20,10.5289,duplicate,
